Trade No,Cumulative PnL INR,Peak,Drawdown INR,Drawdown %
3420,2865279.0,2871226.5,-5947.5,-0.20714144286422548
3421,2889748.5,2889748.5,0.0,0.0
3422,2881197.0,2889748.5,-8551.5,-0.29592540665736133
3423,2869852.5,2889748.5,-19896.0,-0.6885028229965342
3424,2856900.0,2889748.5,-32848.5,-1.1367252202051492
3425,2849676.0,2889748.5,-40072.5,-1.386712373066376
3426,2859346.5,2889748.5,-30402.0,-1.0520638733786003
3427,2850985.5,2889748.5,-38763.0,-1.3413970108471376
3428,2842984.5,2889748.5,-46764.0,-1.6182723167777402
3429,2864878.5,2889748.5,-24870.0,-0.8606285287456676
3430,2868396.0,2889748.5,-21352.5,-0.7389051330937624
3431,2871994.5,2889748.5,-17754.0,-0.6143787253458216
3432,2879125.5,2889748.5,-10623.0,-0.36760984563189497
3433,2873236.5,2889748.5,-16512.0,-0.5713992065399462
3434,2879641.5,2889748.5,-10107.0,-0.3497536204275216
3435,2851605.0,2889748.5,-38143.5,-1.3199591590756081
3436,2852928.0,2889748.5,-36820.5,-1.2741766281736975
3437,2847409.5,2889748.5,-42339.0,-1.4651448041239574
3438,2850465.0,2889748.5,-39283.5,-1.3594089589457352
3439,2852505.0,2889748.5,-37243.5,-1.288814580230771
3440,2841520.5,2889748.5,-48228.0,-1.6689341650320089
3441,2874138.0,2889748.5,-15610.5,-0.5402027200637011
3442,2860486.5,2889748.5,-29262.0,-1.0126140735084732
3443,2853126.0,2889748.5,-36622.5,-1.2673248208278334
3444,2876607.0,2889748.5,-13141.5,-0.45476275876603106
3445,2869423.5,2889748.5,-20325.0,-0.7033484055792399
3446,2860680.0,2889748.5,-29068.5,-1.0059179890568333
3447,2850490.5,2889748.5,-39258.0,-1.3585265292117983
3448,2869657.5,2889748.5,-20091.0,-0.6952508150795822
3449,2866360.5,2889748.5,-23388.0,-0.8093437889145023
3450,2864262.0,2889748.5,-25486.5,-0.8819625652543812
3451,2841840.0,2889748.5,-47908.5,-1.6578778395420917
3452,2866770.0,2889748.5,-22978.5,-0.7951730055401014
